PrivacyPrefID,UserID,OptInMarketing,OptInDataSharing
PRV1003,USR7108,False,False
PRV1004,USR5567,False,True
PRV1005,USR2314,True,False
PRV1006,USR9910,True,True
PRV1007,USR8985,False,False
PRV1008,USR9538,True,False
PRV1009,USR7257,False,True
PRV1010,USR3934,True,False
PRV1011,USR2593,True,False
PRV1012,USR5674,True,False
PRV1013,USR563,True,False
PRV1014,USR8874,True,True
PRV1015,USR8478,True,False
PRV1016,USR9463,True,False
PRV1017,USR6525,False,True
PRV1018,USR491,True,True
PRV1019,USR6717,True,True
PRV1020,USR1198,True,True
PRV1021,USR5077,False,True
PRV1022,USR8415,False,True
PRV1023,USR9584,True,True
PRV1024,USR9646,False,False
PRV1025,USR2556,False,False
PRV1026,USR5662,True,False
PRV1027,USR4264,True,False
PRV1028,USR7514,True,True
PRV1029,USR9473,True,True
PRV1030,USR6624,True,True
PRV1031,USR7144,True,False
PRV1032,USR569,True,False
PRV1033,USR9629,False,False
PRV1034,USR7171,False,True
PRV1035,USR7365,False,False
PRV1036,USR5939,True,True
PRV1037,USR3691,False,True
PRV1038,USR4088,False,False
PRV1039,USR9470,True,True
PRV1040,USR40,True,False
PRV1041,USR7230,True,True
PRV1042,USR5546,True,False
PRV1043,USR120,True,True
PRV1044,USR1107,False,False
PRV1045,USR5449,True,False
PRV1046,USR6282,True,True
PRV1047,USR9566,False,False
PRV1048,USR7190,False,True
PRV1049,USR7434,False,True
PRV1050,USR4744,True,True
PRV1051,USR4938,False,True
PRV1052,USR463,True,True
PRV1053,USR60,False,True
PRV1054,USR518,True,True
PRV1055,USR7341,False,False
PRV1056,USR7172,True,True
PRV1057,USR5760,False,False
PRV1058,USR9472,True,False
PRV1059,USR4228,False,False
PRV1060,USR1230,True,False
PRV1061,USR7502,False,True
PRV1062,USR9501,True,True
PRV1063,USR6123,False,True
PRV1064,USR886,False,False
PRV1065,USR6553,False,False
PRV1066,USR4201,False,True
PRV1067,USR7414,True,False
PRV1068,USR2891,False,True
PRV1069,USR8317,True,False
PRV1070,USR1527,True,True
PRV1071,USR4586,True,False
PRV1072,USR2956,True,False
PRV1073,USR5204,True,False
PRV1074,USR2117,False,False
PRV1075,USR5588,False,True
PRV1076,USR1183,False,False
PRV1077,USR3519,True,True
PRV1078,USR5869,False,False
PRV1079,USR9030,True,False
PRV1080,USR5628,False,False
PRV1081,USR8265,False,False
PRV1082,USR2602,True,True
PRV1083,USR4794,False,True
PRV1084,USR8713,True,True
PRV1085,USR5563,True,True
PRV1086,USR6468,False,False
PRV1087,USR7372,False,True
PRV1088,USR527,True,True
PRV1089,USR4655,True,False
PRV1090,USR3868,True,False
PRV1091,USR7803,True,True
PRV1092,USR3727,True,False
PRV1093,USR6330,False,True
PRV1094,USR1827,False,True
PRV1095,USR4671,True,True
PRV1096,USR6092,False,False
PRV1097,USR650,False,True
PRV1098,USR3589,False,False
PRV1099,USR2570,False,False
PRV1100,USR6552,True,True
PRV1101,USR2467,False,True
PRV1102,USR8576,False,False
PRV1103,USR2566,False,False
PRV1104,USR2010,True,True
PRV1105,USR206,True,True
PRV1106,USR7569,False,False
PRV1107,USR1139,True,False
PRV1108,USR5062,False,False
PRV1109,USR344,True,True
PRV1110,USR7080,True,False
PRV1111,USR3463,False,False
PRV1112,USR5039,True,True
PRV1113,USR2090,True,True
PRV1114,USR556,True,True
PRV1115,USR3738,True,False
PRV1116,USR3107,False,True
PRV1117,USR8552,False,True
PRV1118,USR4556,False,False
PRV1119,USR1092,False,False
PRV1120,USR51,True,False
PRV1121,USR3475,False,False
PRV1122,USR9921,False,False
PRV1123,USR2855,True,False
PRV1124,USR214,False,True
PRV1125,USR8491,True,True
PRV1126,USR5636,False,False
PRV1127,USR254,True,False
PRV1128,USR4236,True,False
PRV1129,USR4903,True,True
PRV1130,USR9513,False,True
PRV1131,USR4539,False,False
PRV1132,USR6366,False,True
PRV1133,USR1109,True,True
PRV1134,USR3915,True,False
PRV1135,USR2461,False,False
PRV1136,USR687,False,False
PRV1137,USR6198,False,False
PRV1138,USR5041,True,False
PRV1139,USR2475,True,False
PRV1140,USR4030,False,False
PRV1141,USR7000,True,True
PRV1142,USR3710,False,True
PRV1143,USR7176,False,False
PRV1144,USR8867,True,False
PRV1145,USR8651,False,True
PRV1146,USR4919,True,False
PRV1147,USR6247,False,False
PRV1148,USR3001,False,False
PRV1149,USR9229,True,True
PRV1150,USR8060,True,True
PRV1151,USR987,False,False
PRV1152,USR5008,True,True
PRV1153,USR2841,False,False
PRV1154,USR9429,False,False
PRV1155,USR14,False,True
PRV1156,USR2357,False,True
PRV1157,USR2155,True,True
PRV1158,USR7770,False,True
PRV1159,USR8210,False,True
PRV1160,USR8933,True,False
PRV1161,USR6451,False,False
PRV1162,USR3683,False,False
PRV1163,USR3518,True,True
PRV1164,USR2389,True,False
PRV1165,USR7552,False,True
PRV1166,USR8072,True,True
PRV1167,USR2235,True,True
PRV1168,USR2309,False,False
PRV1169,USR7738,False,False
PRV1170,USR2433,True,False
PRV1171,USR4451,False,False
PRV1172,USR6132,True,True
PRV1173,USR396,True,False
PRV1174,USR4384,False,False
PRV1175,USR7349,True,False
PRV1176,USR4984,True,True
PRV1177,USR9988,True,True
PRV1178,USR6122,False,True
PRV1179,USR7458,True,False
PRV1180,USR6684,False,False
PRV1181,USR195,True,True
PRV1182,USR3904,True,False
PRV1183,USR6181,False,True
PRV1184,USR3980,False,False
PRV1185,USR3260,True,True
PRV1186,USR2333,False,True
PRV1187,USR220,False,False
PRV1188,USR4978,False,False
PRV1189,USR830,True,True
PRV1190,USR1409,True,True
PRV1191,USR3553,False,True
PRV1192,USR7574,False,True
PRV1193,USR2796,True,True
PRV1194,USR8008,True,True
PRV1195,USR7513,False,True
PRV1196,USR1056,False,True
PRV1197,USR1985,False,True
PRV1198,USR944,False,True
PRV1199,USR7342,False,False
PRV1200,USR3116,False,False
PRV1201,USR2965,True,False
PRV1202,USR6458,False,True
PRV1203,USR6495,False,False
PRV1204,USR5605,True,True
PRV1205,USR763,False,True
PRV1206,USR7616,False,True
PRV1207,USR3573,True,True
PRV1208,USR4150,True,True
PRV1209,USR7270,True,True
PRV1210,USR469,True,False
PRV1211,USR5959,False,True
PRV1212,USR6205,True,True
PRV1213,USR1384,False,True
PRV1214,USR6670,True,True
PRV1215,USR1669,True,False
PRV1216,USR5356,True,False
PRV1217,USR1160,False,True
PRV1218,USR9070,True,False
PRV1219,USR6988,False,True
PRV1220,USR7290,True,False
PRV1221,USR6196,True,True
PRV1222,USR1783,True,False
PRV1223,USR7760,False,True
PRV1224,USR236,True,False
PRV1225,USR3888,False,True
PRV1226,USR5363,True,False
PRV1227,USR4387,True,True
PRV1228,USR6530,True,False
PRV1229,USR7062,True,True
PRV1230,USR5976,True,True
PRV1231,USR4429,True,False
PRV1232,USR7206,False,True
PRV1233,USR20,False,False
PRV1234,USR457,False,True
PRV1235,USR8523,False,False
PRV1236,USR1984,False,True
PRV1237,USR8362,True,False
PRV1238,USR2710,False,False
PRV1239,USR5024,False,False
PRV1240,USR9465,False,True
PRV1241,USR1838,True,True
PRV1242,USR116,True,False
PRV1243,USR5814,True,False
PRV1244,USR6618,False,False
PRV1245,USR6192,True,True
PRV1246,USR4697,True,True
PRV1247,USR3954,False,False
PRV1248,USR7241,True,False
PRV1249,USR4148,True,True
PRV1250,USR3870,False,False
PRV1251,USR7837,False,False
PRV1252,USR1776,True,True
PRV1253,USR5226,True,False
PRV1254,USR8407,False,False
PRV1255,USR4972,False,False
PRV1256,USR9119,True,True
PRV1257,USR6533,False,True
PRV1258,USR4050,True,True
PRV1259,USR8221,True,False
PRV1260,USR4197,True,True
PRV1261,USR8122,False,True
PRV1262,USR5776,False,True
PRV1263,USR8641,True,True
PRV1264,USR7148,False,True
PRV1265,USR4891,True,True
PRV1266,USR1850,False,True
PRV1267,USR355,True,False
PRV1268,USR1542,True,True
PRV1269,USR9625,True,True
PRV1270,USR1411,False,True
PRV1271,USR1023,False,False
PRV1272,USR6550,False,True
PRV1273,USR7980,False,True
PRV1274,USR2047,False,True
PRV1275,USR4265,True,True
PRV1276,USR6566,False,False
PRV1277,USR6255,False,False
PRV1278,USR3744,False,False
PRV1279,USR7278,False,False
PRV1280,USR5686,True,False
PRV1281,USR8974,True,False
PRV1282,USR1993,False,False
PRV1283,USR6809,True,True
PRV1284,USR4063,False,False
PRV1285,USR7493,False,True
PRV1286,USR7327,True,False
PRV1287,USR9094,True,False
PRV1288,USR627,True,True
PRV1289,USR6012,True,True
PRV1290,USR3845,True,False
PRV1291,USR8464,False,False
PRV1292,USR3758,False,True
PRV1293,USR9315,False,False
PRV1294,USR8443,False,True
PRV1295,USR7624,False,True
PRV1296,USR8661,False,True
PRV1297,USR4278,True,True
PRV1298,USR6788,True,False
PRV1299,USR7649,True,False
PRV1300,USR4908,False,False
PRV1301,USR9651,True,True
PRV1302,USR3925,True,True
PRV1303,USR874,True,False
PRV1304,USR9884,True,True
PRV1305,USR3165,False,False
PRV1306,USR20,False,True
PRV1307,USR9454,True,False
PRV1308,USR7449,False,True
PRV1309,USR93,True,False
PRV1310,USR7807,False,False
PRV1311,USR5429,False,False
PRV1312,USR1657,True,False
PRV1313,USR4798,False,True
PRV1314,USR6536,True,False
PRV1315,USR3024,True,False
PRV1316,USR1899,True,True
PRV1317,USR9095,False,True
PRV1318,USR5321,True,True
PRV1319,USR8358,False,False
PRV1320,USR7495,False,True
PRV1321,USR736,True,True
PRV1322,USR4290,True,True
PRV1323,USR2305,True,False
PRV1324,USR804,True,True
PRV1325,USR2522,True,False
PRV1326,USR6984,False,False
PRV1327,USR7692,False,True
PRV1328,USR7510,True,False
PRV1329,USR2614,False,False
PRV1330,USR7281,True,False
PRV1331,USR6721,True,False
PRV1332,USR2811,False,False
PRV1333,USR8956,True,True
PRV1334,USR7914,False,False
PRV1335,USR9735,False,False
PRV1336,USR3044,False,True
PRV1337,USR9289,True,True
PRV1338,USR3117,False,False
PRV1339,USR4213,False,True
PRV1340,USR4868,False,True
PRV1341,USR848,True,True
PRV1342,USR2178,False,True
PRV1343,USR1854,False,True
PRV1344,USR8533,False,True
PRV1345,USR6892,False,True
PRV1346,USR3596,True,True
PRV1347,USR3616,True,True
PRV1348,USR7764,True,True
PRV1349,USR5778,True,True
PRV1350,USR1963,True,True
PRV1351,USR2401,False,True
PRV1352,USR2070,True,False
PRV1353,USR9137,True,True
PRV1354,USR9601,False,True
PRV1355,USR1261,True,False
PRV1356,USR3069,True,False
PRV1357,USR5427,True,True
PRV1358,USR3476,False,True
PRV1359,USR813,False,True
PRV1360,USR326,True,False
PRV1361,USR3311,True,False
PRV1362,USR52,True,True
PRV1363,USR3509,False,True
PRV1364,USR8667,False,False
PRV1365,USR6079,False,False
PRV1366,USR1456,True,False
PRV1367,USR121,False,True
PRV1368,USR1095,True,False
PRV1369,USR2475,False,True
PRV1370,USR790,True,False
PRV1371,USR7709,False,True
PRV1372,USR2072,True,True
PRV1373,USR9682,True,False
PRV1374,USR1977,False,False
PRV1375,USR7890,False,False
PRV1376,USR5553,False,True
PRV1377,USR9943,True,False
PRV1378,USR8465,True,False
PRV1379,USR7854,False,False
PRV1380,USR1611,True,False
PRV1381,USR1518,False,False
PRV1382,USR3905,False,False
PRV1383,USR5859,True,True
PRV1384,USR7735,False,True
PRV1385,USR5598,True,False
PRV1386,USR4470,True,True
PRV1387,USR4969,True,True
PRV1388,USR1229,False,False
PRV1389,USR7511,False,True
PRV1390,USR4195,True,False
PRV1391,USR5785,True,True
PRV1392,USR3605,False,True
PRV1393,USR1261,False,True
PRV1394,USR1276,False,False
PRV1395,USR4967,True,False
PRV1396,USR2731,False,True
PRV1397,USR5602,False,True
PRV1398,USR4861,False,True
PRV1399,USR2543,True,True
PRV1400,USR9758,False,False
PRV1401,USR7468,False,False
PRV1402,USR1380,False,False
PRV1403,USR2670,False,True
PRV1404,USR2914,False,False
PRV1405,USR22,True,False
PRV1406,USR1722,True,False
PRV1407,USR3085,False,False
PRV1408,USR1266,True,False
PRV1409,USR590,False,False
PRV1410,USR8494,False,False
PRV1411,USR9975,False,True
PRV1412,USR8640,False,False
PRV1413,USR124,False,True
PRV1414,USR161,True,False
PRV1415,USR2953,False,False
PRV1416,USR4066,True,True
PRV1417,USR6629,True,True
PRV1418,USR1631,True,False
PRV1419,USR705,True,True
PRV1420,USR1093,True,False
PRV1421,USR8527,False,False
PRV1422,USR9445,True,False
PRV1423,USR2357,True,False
PRV1424,USR7767,False,True
PRV1425,USR7643,False,True
PRV1426,USR9187,False,True
PRV1427,USR8859,True,True
PRV1428,USR2783,True,False
PRV1429,USR829,True,True
PRV1430,USR4154,True,True
PRV1431,USR7460,False,False
PRV1432,USR312,False,True
PRV1433,USR6566,False,True
PRV1434,USR7246,True,True
PRV1435,USR5548,True,False
PRV1436,USR7498,True,False
PRV1437,USR1977,False,True
PRV1438,USR4372,False,False
PRV1439,USR7136,True,True
PRV1440,USR4380,True,False
PRV1441,USR8153,False,True
PRV1442,USR5186,True,True
PRV1443,USR1105,True,True
PRV1444,USR889,True,True
PRV1445,USR7459,False,False
PRV1446,USR950,False,True
PRV1447,USR5737,True,True
PRV1448,USR2773,True,False
PRV1449,USR7653,True,True
PRV1450,USR5257,True,True
PRV1451,USR9623,False,False
PRV1452,USR1817,False,False
PRV1453,USR2218,False,True
PRV1454,USR8527,False,False
PRV1455,USR6793,True,True
PRV1456,USR4010,True,False
PRV1457,USR5088,False,True
PRV1458,USR167,False,True
PRV1459,USR4283,False,True
PRV1460,USR2591,True,True
PRV1461,USR8333,True,True
PRV1462,USR5872,True,False
PRV1463,USR455,True,False
PRV1464,USR7292,True,False
PRV1465,USR4353,True,False
PRV1466,USR9873,True,False
PRV1467,USR284,True,False
PRV1468,USR6748,True,True
PRV1469,USR1495,False,False
PRV1470,USR2084,False,False
PRV1471,USR5040,True,False
PRV1472,USR8654,False,True
PRV1473,USR4375,True,True
PRV1474,USR1773,False,False
PRV1475,USR2820,False,True
PRV1476,USR1074,False,True
PRV1477,USR8576,True,True
PRV1478,USR1486,True,True
PRV1479,USR6022,False,True
PRV1480,USR1149,False,False
PRV1481,USR1039,False,True
PRV1482,USR6949,True,False
PRV1483,USR3212,True,False
PRV1484,USR2578,False,False
PRV1485,USR1040,True,False
PRV1486,USR5621,False,True
PRV1487,USR6275,True,False
PRV1488,USR407,True,True
PRV1489,USR5503,False,False
PRV1490,USR649,True,True
PRV1491,USR7844,True,True
PRV1492,USR1658,False,True
PRV1493,USR897,False,True
PRV1494,USR8417,True,False
PRV1495,USR7205,True,False
PRV1496,USR3827,True,False
PRV1497,USR9401,True,True
PRV1498,USR5785,True,True
PRV1499,USR7887,False,False
PRV1500,USR5936,True,True
PRV1501,USR1937,True,False
PRV1502,USR2741,False,True
PRV1503,USR5504,True,True
PRV1504,USR1298,False,False
PRV1505,USR4716,False,False
PRV1506,USR2236,True,False
PRV1507,USR6900,False,True
PRV1508,USR142,True,True
PRV1509,USR8312,False,True
PRV1510,USR8884,True,False
PRV1511,USR4929,False,True
PRV1512,USR3443,False,True
PRV1513,USR6608,True,False
PRV1514,USR5401,False,True
PRV1515,USR2,False,True
PRV1516,USR8921,True,False
PRV1517,USR5174,True,True
PRV1518,USR6942,True,True
PRV1519,USR5878,True,True
PRV1520,USR373,True,False
PRV1521,USR8003,False,False
PRV1522,USR195,False,False
PRV1523,USR2551,True,False
PRV1524,USR3715,True,False
PRV1525,USR9105,False,True
PRV1526,USR4979,True,False
PRV1527,USR8848,True,False
PRV1528,USR4655,True,False
PRV1529,USR7354,False,True
PRV1530,USR6880,True,False
PRV1531,USR3698,False,True
PRV1532,USR9043,False,True
PRV1533,USR2964,True,True
PRV1534,USR7452,False,False
PRV1535,USR396,False,False
PRV1536,USR3694,True,True
PRV1537,USR5947,True,True
PRV1538,USR8521,True,True
PRV1539,USR5025,False,True
PRV1540,USR9617,False,True
PRV1541,USR6792,False,True
PRV1542,USR5887,False,True
PRV1543,USR2029,True,True
PRV1544,USR2630,True,False
PRV1545,USR7437,False,False
PRV1546,USR6178,False,False
PRV1547,USR3649,True,True
PRV1548,USR7023,True,False
PRV1549,USR2232,True,False
PRV1550,USR8280,False,False
PRV1551,USR7211,True,True
PRV1552,USR4974,False,False
PRV1553,USR2713,False,True
PRV1554,USR1690,False,True
PRV1555,USR7210,False,False
PRV1556,USR7402,False,True
PRV1557,USR8673,True,True
PRV1558,USR3447,False,True
PRV1559,USR857,False,True
PRV1560,USR5053,False,True
PRV1561,USR4534,True,True
PRV1562,USR7453,False,False
PRV1563,USR8499,False,True
PRV1564,USR6978,True,False
PRV1565,USR2429,True,True
PRV1566,USR731,False,True
PRV1567,USR1242,True,True
PRV1568,USR323,False,False
PRV1569,USR3893,False,False
PRV1570,USR2063,False,True
PRV1571,USR8537,True,True
PRV1572,USR3724,False,False
PRV1573,USR2288,True,True
PRV1574,USR544,False,True
PRV1575,USR6455,False,False
PRV1576,USR9009,True,False
PRV1577,USR7329,False,False
PRV1578,USR1856,True,True
PRV1579,USR3795,False,False
PRV1580,USR9384,False,True
PRV1581,USR549,True,False
PRV1582,USR3686,False,False
PRV1583,USR7653,True,False
PRV1584,USR1919,False,False
PRV1585,USR4346,True,False
PRV1586,USR4015,True,False
PRV1587,USR1543,True,False
PRV1588,USR9694,True,False
PRV1589,USR3496,False,True
PRV1590,USR680,True,False
PRV1591,USR547,True,True
PRV1592,USR9794,True,False
PRV1593,USR3278,False,True
PRV1594,USR7299,False,True
PRV1595,USR2711,True,True
PRV1596,USR7284,True,False
PRV1597,USR8125,False,True
PRV1598,USR4801,True,False
PRV1599,USR3313,True,False
PRV1600,USR2677,False,False
PRV1601,USR4608,False,False
PRV1602,USR86,False,False
PRV1603,USR4451,False,False
PRV1604,USR940,True,False
PRV1605,USR288,True,True
PRV1606,USR8294,True,True
PRV1607,USR5065,True,False
PRV1608,USR8921,True,False
PRV1609,USR2763,True,True
PRV1610,USR6898,True,True
PRV1611,USR4842,False,True
PRV1612,USR3781,True,True
PRV1613,USR9361,False,True
PRV1614,USR7950,True,True
PRV1615,USR4391,False,False
PRV1616,USR2079,True,True
PRV1617,USR1001,False,True
PRV1618,USR2185,True,False
PRV1619,USR7833,False,True
PRV1620,USR9674,True,True
PRV1621,USR1240,True,False
PRV1622,USR3923,False,True
PRV1623,USR7399,False,False
PRV1624,USR5445,True,True
PRV1625,USR8253,False,True
PRV1626,USR125,False,False
PRV1627,USR6710,True,False
PRV1628,USR2252,False,False
PRV1629,USR6883,True,False
PRV1630,USR8851,True,False
PRV1631,USR3137,True,False
PRV1632,USR4548,True,False
PRV1633,USR8441,False,True
PRV1634,USR8282,False,False
PRV1635,USR7312,True,True
PRV1636,USR7119,False,False
PRV1637,USR9628,True,False
PRV1638,USR7550,False,False
PRV1639,USR4704,True,True
PRV1640,USR676,False,False
PRV1641,USR7819,False,True
PRV1642,USR3713,True,True
PRV1643,USR1233,False,False
PRV1644,USR339,False,True
PRV1645,USR8744,False,False
PRV1646,USR9180,True,True
PRV1647,USR7267,False,False
PRV1648,USR421,False,False
PRV1649,USR7386,True,True
PRV1650,USR2153,True,False
PRV1651,USR588,False,True
PRV1652,USR7931,False,True
PRV1653,USR1320,False,True
PRV1654,USR2657,False,False
PRV1655,USR2487,True,True
PRV1656,USR7959,True,False
PRV1657,USR5477,True,False
PRV1658,USR4987,False,True
PRV1659,USR6281,True,True
PRV1660,USR3631,False,True
PRV1661,USR5310,False,True
PRV1662,USR9323,True,True
PRV1663,USR7465,False,False
PRV1664,USR6012,False,False
PRV1665,USR310,False,False
PRV1666,USR1696,False,True
PRV1667,USR3968,False,False
PRV1668,USR1765,True,False
PRV1669,USR960,True,True
PRV1670,USR327,False,True
PRV1671,USR4095,False,True
PRV1672,USR9388,False,True
PRV1673,USR3582,False,False
PRV1674,USR3475,False,True
PRV1675,USR5581,False,False
PRV1676,USR3604,True,False
PRV1677,USR1263,False,False
PRV1678,USR7193,False,False
PRV1679,USR3006,True,False
PRV1680,USR1957,True,True
PRV1681,USR3773,False,False
PRV1682,USR7016,False,True
PRV1683,USR9412,False,False
PRV1684,USR6488,False,False
PRV1685,USR5527,False,False
PRV1686,USR5790,False,False
PRV1687,USR9227,False,False
PRV1688,USR3142,True,True
PRV1689,USR7155,False,False
PRV1690,USR1287,False,False
PRV1691,USR7830,False,True
PRV1692,USR4870,False,False
PRV1693,USR2979,True,True
PRV1694,USR3750,True,True
PRV1695,USR3288,True,True
PRV1696,USR1936,True,True
PRV1697,USR3567,False,True
PRV1698,USR8714,False,False
PRV1699,USR5526,False,True
PRV1700,USR4384,False,True
PRV1701,USR890,False,True
PRV1702,USR2369,True,False
PRV1703,USR2754,True,False
PRV1704,USR6928,False,True
PRV1705,USR4202,False,False
PRV1706,USR1090,True,False
PRV1707,USR3976,True,True
PRV1708,USR7527,False,False
PRV1709,USR1058,False,True
PRV1710,USR5870,False,False
PRV1711,USR2801,True,False
